target_id	length	eff_length	est_counts	tpm
119	6135	6136	0	0
120	6135	6136	0	0
121	6135	6136	0	0
122	6135	6136	0.404839	14.5244
123	6135	6136	0	0
124	6138	6139	0	0
125	6135	6136	0	0
126	6132	6133	0	0
127	6135	6136	0	0
128	6135	6136	0	0
129	6135	6136	0	0
130	6135	6136	0	0
131	6135	6136	0	0
132	6135	6136	0	0
133	6135	6136	13.6217	488.707
134	6135	6136	0	0
135	6132	6133	0	0
136	6135	6136	0	0
137	6135	6136	0	0
138	6135	6136	0	0
139	6135	6136	0	0
140	6135	6136	0	0
141	6135	6136	1.05679e-08	3.79146e-07
142	6135	6136	0	0
143	6135	6136	0	0
144	6135	6136	0	0
145	6135	6136	0	0
146	6135	6136	0	0
147	6135	6136	0	0
148	6135	6136	0	0
149	6135	6136	0	0
150	6135	6136	0	0
151	6135	6136	0	0
152	6135	6136	0	0
153	6135	6136	0	0
154	6135	6136	4.10491	147.272
155	6135	6136	48.8302	1751.89
156	6135	6136	0	0
157	6135	6136	0	0
158	6135	6136	0	0
159	6135	6136	2.22904	79.9715
160	6135	6136	2.00759	72.0263
161	6135	6136	0	0
162	6135	6136	0	0
163	6135	6136	0	0
164	6135	6136	0	0
165	6135	6136	0	0
166	6135	6136	0	0
167	6135	6136	0	0
168	6135	6136	0	0
169	6135	6136	16.3961	588.243
170	6135	6136	0	0
171	6135	6136	0	0
172	6132	6133	0	0
173	6135	6136	0	0
174	6135	6136	0	0
175	6135	6136	0	0
176	6135	6136	0	0
177	6135	6136	0	0
178	6135	6136	0	0
179	6135	6136	0	0
180	6135	6136	0	0
181	6135	6136	0	0
182	6135	6136	0	0
183	6132	6133	0	0
184	6132	6133	1.79706	64.5046
185	6132	6133	1.38583e-05	0.00049744
186	6132	6133	0	0
187	6132	6133	0	0
188	6132	6133	0	0
189	6132	6133	0	0
190	6135	6136	0	0
191	6135	6136	0	0
192	6135	6136	0	0
193	6132	6133	0	0
194	6135	6136	0	0
195	6135	6136	0	0
196	6135	6136	0	0
197	6135	6136	0	0
198	6135	6136	0	0
199	6135	6136	0	0
200	6135	6136	0	0
201	6135	6136	0	0
202	6135	6136	0	0
203	6135	6136	0	0
204	6135	6136	0	0
205	6135	6136	0	0
206	6135	6136	0	0
207	6132	6133	0	0
208	6132	6133	0	0
209	6135	6136	0	0
210	6135	6136	0	0
211	6135	6136	0	0
212	6135	6136	0.503109	18.0501
213	6135	6136	0.503109	18.0501
214	6135	6136	0	0
215	6135	6136	0	0
216	6135	6136	12.0422	432.038
217	6135	6136	0	0
218	6135	6136	0	0
219	6135	6136	0	0
220	6135	6136	0	0
221	6135	6136	0	0
222	6135	6136	0	0
223	6135	6136	0	0
224	6135	6136	0	0
225	6135	6136	0	0
226	6135	6136	0	0
227	6135	6136	0	0
228	6135	6136	0	0
229	6135	6136	0	0
230	6135	6136	0	0
231	6135	6136	0	0
232	6135	6136	0	0
233	6135	6136	6.44547	231.244
234	6135	6136	0	0
235	6135	6136	0	0
236	6135	6136	0	0
237	6135	6136	0	0
238	6135	6136	0	0
239	6135	6136	5.09095	182.648
240	6135	6136	17.7887	638.206
241	6135	6136	31.1726	1118.38
242	6135	6136	79.4643	2850.95
243	6132	6133	0	0
244	6135	6136	0	0
245	6135	6136	7.25118	260.151
246	6135	6136	2.10711	75.5969
247	6135	6136	0	0
248	6135	6136	0	0
249	6135	6136	0	0
250	6135	6136	46.2278	1658.52
251	6132	6133	0	0
252	6132	6133	0	0
253	6135	6136	0	0
254	6135	6136	0	0
255	6135	6136	0	0
256	6135	6136	0	0
257	6135	6136	0	0
258	6135	6136	0	0
259	6135	6136	0	0
260	6135	6136	0	0
261	6135	6136	13.4757	483.468
262	6135	6136	0	0
263	6135	6136	0	0
264	6135	6136	0	0
265	6135	6136	0	0
266	6135	6136	0	0
267	6135	6136	0	0
268	6135	6136	0	0
269	6135	6136	0	0
270	6135	6136	0	0
271	6135	6136	0	0
272	6135	6136	0	0
273	6135	6136	0	0
274	6135	6136	0	0
275	6135	6136	0	0
276	6135	6136	0	0
277	6135	6136	0	0
278	6135	6136	0	0
279	6135	6136	0	0
280	6135	6136	0	0
281	6135	6136	0	0
282	6135	6136	0	0
283	6135	6136	0	0
284	6135	6136	0	0
285	6135	6136	0	0
286	6135	6136	0	0
287	6135	6136	13.2351	474.837
288	6135	6136	0	0
289	6135	6136	0	0
290	6135	6136	0	0
291	6135	6136	1.28666e-06	4.61616e-05
292	6135	6136	5.73464	205.742
293	6135	6136	10.3647	371.855
294	6135	6136	0	0
295	6135	6136	0	0
296	6135	6136	5.98505	214.726
297	6135	6136	2633.8	94493
298	6135	6136	0	0
299	6135	6136	0	0
300	6135	6136	0	0
301	6135	6136	0	0
302	6135	6136	0	0
303	6135	6136	0	0
304	6135	6136	0	0
305	6135	6136	2.27741	81.7067
306	6135	6136	0	0
307	6135	6136	0	0
308	6135	6136	0	0
309	6135	6136	0	0
310	6135	6136	0	0
311	6135	6136	0	0
312	6132	6133	2.51489	90.2708
313	6135	6136	0	0
314	6135	6136	0	0
315	6135	6136	1.88946	67.7881
316	6135	6136	0	0
317	6135	6136	0	0
318	6135	6136	0	0
319	6135	6136	0	0
320	6135	6136	0	0
321	6132	6133	0	0
322	6135	6136	0	0
323	6132	6133	0	0
324	6132	6133	0	0
325	6135	6136	0	0
326	6135	6136	13.8939	498.473
327	6135	6136	0	0
328	6135	6136	0.404839	14.5244
329	6135	6136	0	0
330	6135	6136	0	0
331	6132	6133	0	0
332	6135	6136	0	0
333	6135	6136	0	0
334	6135	6136	0	0
335	6135	6136	0	0
336	6135	6136	0	0
337	6135	6136	47.0212	1686.98
338	6135	6136	0	0
339	6135	6136	9.17538	329.186
340	6135	6136	0	0
341	6135	6136	25.8747	928.309
342	6135	6136	0	0
343	6135	6136	0	0
344	6135	6136	15.8153	567.405
345	6135	6136	0	0
346	6135	6136	0	0
347	6135	6136	0	0
348	6135	6136	0	0
349	6135	6136	0	0
350	6135	6136	0	0
351	6135	6136	0	0
352	6135	6136	0	0
353	6135	6136	0	0
354	6135	6136	0	0
355	6132	6133	0	0
356	6138	6139	0	0
357	6135	6136	0	0
358	6135	6136	0	0
359	6135	6136	0	0
360	6135	6136	0	0
361	6135	6136	0	0
362	6135	6136	0	0
363	6135	6136	0	0
364	6132	6133	0	0
365	6135	6136	0	0
366	6132	6133	0	0
367	6135	6136	0	0
368	6132	6133	0	0
369	6132	6133	2.46078	88.3288
370	6135	6136	0.867783	31.1335
371	6135	6136	0.404839	14.5244
372	6132	6133	1.22134e-08	4.38395e-07
373	6132	6133	3.01145	108.095
374	6135	6136	0	0
375	6135	6136	0	0
376	6135	6136	0	0
377	6135	6136	0	0
378	6135	6136	0	0
379	6135	6136	0	0
380	6135	6136	0	0
381	6135	6136	0	0
382	6135	6136	0	0
383	6135	6136	1.28035e-05	0.000459353
384	6132	6133	0	0
385	6135	6136	0	0
386	6138	6139	0	0
387	6138	6139	0	0
388	6135	6136	1.00399	36.0201
389	6135	6136	0	0
390	6135	6136	0	0
391	6135	6136	0	0
392	6135	6136	0	0
393	6135	6136	0	0
394	6135	6136	2.00352	71.8805
395	6135	6136	0.0048644	0.17452
396	6135	6136	0	0
397	6135	6136	0	0
398	6135	6136	0	0
399	6135	6136	0	0
400	6135	6136	0	0
401	6135	6136	2.26582	81.2909
402	6135	6136	0	0
403	6135	6136	0	0
404	6135	6136	0	0
405	6135	6136	2.302	82.589
406	6135	6136	0.0368878	1.32342
407	6135	6136	0	0
408	6135	6136	0	0
409	6135	6136	0	0
410	6135	6136	0	0
411	6135	6136	0	0
412	6135	6136	0	0
413	6135	6136	0	0
414	6138	6139	2.27697	81.6512
415	6135	6136	10.1676	364.784
416	6135	6136	10.5584	378.803
417	6135	6136	0	0
418	6135	6136	35.827	1285.37
419	6135	6136	0	0
420	6135	6136	1.52451	54.6948
421	6135	6136	22.6374	812.164
422	6135	6136	20.4778	734.684
423	6135	6136	0	0
424	6135	6136	12.9112	463.216
425	6135	6136	0.865511	31.052
426	6135	6136	2.01255	72.2043
427	6132	6133	0	0
428	6132	6133	0	0
429	6132	6133	4.1947	150.567
430	6135	6136	0	0
431	6135	6136	0	0
432	6135	6136	0	0
433	6135	6136	0	0
434	6135	6136	0	0
435	6135	6136	0	0
436	6135	6136	0.404839	14.5244
437	6135	6136	5.81436	208.602
438	6135	6136	0	0
439	6135	6136	19.1686	687.714
440	6135	6136	0	0
441	6135	6136	2.04963	73.5345
442	6135	6136	15.9649	572.774
443	6135	6136	0	0
444	6135	6136	0	0
445	6135	6136	0	0
446	6135	6136	0	0
447	6135	6136	0	0
448	6135	6136	0.000335036	0.0120201
449	6135	6136	2.1	75.3418
450	6135	6136	0.361916	12.9845
451	6135	6136	0.314796	11.294
452	6135	6136	0.332313	11.9224
453	6135	6136	0	0
454	6135	6136	1.00377	36.0124
455	6135	6136	0.240997	8.64624
456	6135	6136	0	0
457	6135	6136	0	0
458	6135	6136	0	0
459	6135	6136	0	0
460	6135	6136	9.0519	324.756
461	6135	6136	0	0
462	6135	6136	0	0
463	6135	6136	1.83574e-07	6.5861e-06
464	6135	6136	0	0
465	6135	6136	0	0
466	6135	6136	0	0
467	6135	6136	0	0
468	6135	6136	0	0
469	6135	6136	0	0
470	6135	6136	0	0
471	6135	6136	0	0
472	6135	6136	0	0
473	6135	6136	21.3098	764.533
474	6135	6136	0	0
475	6135	6136	6.17059	221.383
476	6135	6136	0	0
477	6135	6136	0	0
478	6135	6136	0	0
479	6135	6136	0	0
480	6135	6136	0	0
481	6135	6136	0	0
482	6132	6133	0	0
483	6135	6136	0	0
484	6135	6136	0	0
485	6135	6136	2.80993	100.812
486	6135	6136	0	0
487	6135	6136	0	0
488	6135	6136	0	0
489	6135	6136	0	0
490	6135	6136	0	0
491	6135	6136	0	0
492	6135	6136	0	0
493	6135	6136	0	0
494	6135	6136	0	0
495	6135	6136	2.49034	89.3461
496	6135	6136	0	0
497	6135	6136	0	0
498	6135	6136	0	0
499	6132	6133	0	0
500	6135	6136	0	0
501	6135	6136	0	0
502	6135	6136	0	0
503	6135	6136	0	0
504	6135	6136	0	0
505	6135	6136	0	0
506	6135	6136	0	0
507	6135	6136	0	0
508	6135	6136	0	0
509	6135	6136	0	0
510	6132	6133	0	0
511	6132	6133	0	0
512	6135	6136	0	0
513	6135	6136	0	0
514	6135	6136	0	0
515	6132	6133	0	0
516	6135	6136	0	0
517	6132	6133	0	0
518	6132	6133	0	0
519	6135	6136	0	0
520	6135	6136	0	0
521	6135	6136	0	0
522	6135	6136	0	0
523	6135	6136	0	0
524	6135	6136	0	0
525	6135	6136	0	0
526	6135	6136	0	0
527	6135	6136	0	0
528	6135	6136	0	0
529	6135	6136	0	0
530	6135	6136	0	0
531	6135	6136	0	0
532	6135	6136	0	0
533	6135	6136	0	0
534	6135	6136	0	0
535	6135	6136	0	0
536	6135	6136	0	0
537	6135	6136	0	0
538	6135	6136	0	0
539	6135	6136	0	0
540	6135	6136	0	0
541	6135	6136	0	0
542	6135	6136	9.39158	336.942
543	6135	6136	0	0
544	6135	6136	0	0
545	6135	6136	0	0
546	6135	6136	0	0
547	6135	6136	0	0
548	6135	6136	0	0
549	6135	6136	0	0
550	6135	6136	11.3848	408.455
551	6138	6139	0	0
552	6135	6136	0	0
553	6135	6136	7750.11	278051
554	6135	6136	0	0
555	6135	6136	0	0
556	6135	6136	0	0
557	6135	6136	0	0
558	6135	6136	0	0
559	6135	6136	0	0
560	6135	6136	27.6884	993.379
561	6135	6136	0	0
562	6135	6136	12.5508	450.286
563	6135	6136	0	0
564	6135	6136	0	0
565	6135	6136	17.2259	618.016
566	6135	6136	0	0
567	6135	6136	0	0
568	6135	6136	0	0
569	6135	6136	0	0
570	6135	6136	0	0
571	6135	6136	0	0
572	6135	6136	3.69218e-08	1.32464e-06
573	6132	6133	0	0
574	6135	6136	0	0
575	6135	6136	0	0
576	6135	6136	0	0
577	6135	6136	0	0
578	6135	6136	0	0
579	6135	6136	0	0
580	6135	6136	0	0
581	6135	6136	11.6611	418.365
582	6135	6136	0.000217067	0.00778772
583	6135	6136	0	0
584	6135	6136	0	0
585	6135	6136	0	0
586	6135	6136	0	0
587	6135	6136	0	0
588	6135	6136	0	0
589	6135	6136	0	0
590	6135	6136	0	0
591	6135	6136	1.8271	65.5509
592	6135	6136	0	0
593	6135	6136	0	0
594	6135	6136	1.97051e-05	0.000706959
595	6135	6136	0	0
596	6135	6136	0	0
597	6135	6136	0	0
598	6135	6136	0	0
599	6135	6136	25.443	912.821
600	6132	6133	2.1631	77.6435
601	6132	6133	0.109898	3.94475
602	6132	6133	0	0
603	6135	6136	26.7211	958.673
604	6135	6136	0	0
605	6132	6133	0	0
606	6135	6136	8.31405	298.284
607	6135	6136	0	0
608	6135	6136	0	0
609	6135	6136	0	0
610	6135	6136	0	0
611	6135	6136	0	0
612	6135	6136	0	0
613	6135	6136	1.63095	58.5137
614	6132	6133	0	0
615	6135	6136	1.71976	61.6999
616	6135	6136	5.66521	203.251
617	6135	6136	0	0
618	6135	6136	2.9762	106.777
619	6135	6136	0.805536	28.9002
620	6135	6136	0.805479	28.8982
621	6135	6136	0.842944	30.2423
622	6135	6136	0	0
623	6135	6136	0	0
624	6135	6136	6.49822	233.137
625	6135	6136	10.7959	387.326
626	6135	6136	5276.57	189308
627	6135	6136	10.8563	389.493
628	6135	6136	0	0
629	6135	6136	0	0
630	6135	6136	0	0
631	6135	6136	0	0
632	6135	6136	0	0
633	6126	6127	0	0
634	6126	6127	0	0
635	6126	6127	0	0
636	6126	6127	0	0
637	6135	6136	0	0
638	6135	6136	0	0
639	6135	6136	0	0
640	6135	6136	0	0
641	6135	6136	0	0
642	6135	6136	0	0
643	6135	6136	0	0
644	6135	6136	0	0
645	6135	6136	0	0
646	6135	6136	0	0
647	6135	6136	48.7682	1749.66
648	6135	6136	34.2038	1227.13
649	6135	6136	0	0
650	6135	6136	0.388242	13.929
651	6135	6136	0	0
652	6135	6136	0	0
653	6135	6136	14.8566	533.012
654	6135	6136	0	0
655	6135	6136	0	0
656	6135	6136	13.2617	475.79
657	6135	6136	0	0
658	6135	6136	0	0
659	6135	6136	0	0
660	6135	6136	0	0
661	6135	6136	1.21997	43.7688
662	6135	6136	0	0
663	6135	6136	2.06701	74.1583
664	6132	6133	0	0
665	6135	6136	0	0
666	6135	6136	4.1643	149.403
667	6135	6136	0	0
668	6126	6127	0	0
669	6128	6129	0	0
670	6126	6127	0	0
671	6126	6127	0	0
672	6126	6127	0	0
673	6135	6136	0	0
674	6135	6136	0	0
675	6135	6136	0	0
676	6135	6136	0	0
677	6135	6136	0	0
678	6135	6136	0	0
679	6135	6136	0	0
680	6126	6127	0	0
681	6126	6127	0	0
682	6126	6127	0	0
683	6126	6127	0	0
684	6135	6136	0	0
685	6135	6136	1.13432	40.6961
686	6135	6136	0	0
687	6135	6136	0	0
688	6135	6136	0	0
689	6135	6136	0	0
690	6135	6136	0	0
691	6135	6136	0	0
692	6132	6133	2.17154	77.9465
693	6135	6136	0	0
694	6135	6136	0	0
695	6135	6136	0	0
696	6135	6136	0	0
697	6135	6136	0	0
698	6135	6136	0	0
699	6135	6136	0	0
700	6135	6136	0	0
701	6135	6136	0	0
702	6135	6136	0	0
703	6135	6136	0	0
704	6135	6136	27.3005	979.46
705	6135	6136	0	0
706	6135	6136	0	0
707	6135	6136	0	0
708	6135	6136	0	0
709	6135	6136	0	0
710	6135	6136	0	0
711	6135	6136	0	0
712	6135	6136	12.3939	444.655
713	6144	6145	23.0002	823.969
714	6135	6136	6.7182	241.029
715	6135	6136	0	0
716	6135	6136	0	0
717	6135	6136	0	0
718	6135	6136	0	0
719	6135	6136	0	0
720	6135	6136	0.216876	7.78087
721	6135	6136	0.216876	7.78087
722	6132	6133	0.37578	13.4885
723	6135	6136	0.216876	7.78087
724	6135	6136	0	0
725	6135	6136	1.60645	57.6346
726	6135	6136	0	0
727	6135	6136	0	0
728	6135	6136	0	0
729	6135	6136	0	0
730	6135	6136	1.64951	59.1796
731	6135	6136	0	0
732	6135	6136	0	0
733	6135	6136	0	0
734	6135	6136	0	0
735	6126	6127	0	0
736	6135	6136	27.0352	969.942
737	6135	6136	0	0
738	6135	6136	11.3448	407.017
739	6135	6136	8.42984	302.438
740	6135	6136	0	0
741	6135	6136	0	0
742	6135	6136	0	0
743	6132	6133	0	0
744	6135	6136	0	0
745	6135	6136	0	0
746	6132	6133	0	0
747	6135	6136	0	0
748	6132	6133	0	0
749	6135	6136	0	0
750	6132	6133	0	0
751	6135	6136	0	0
752	6135	6136	0	0
753	6135	6136	0	0
754	6135	6136	0	0
755	6135	6136	0	0
756	6135	6136	0	0
757	6135	6136	0	0
758	6135	6136	2.51631	90.2778
759	6135	6136	0	0
760	6135	6136	0	0
761	6135	6136	0	0
762	6135	6136	0	0
763	6126	6127	0	0
764	6126	6127	0	0
765	6135	6136	1.05446	37.8309
766	6135	6136	0	0
767	6135	6136	39.003	1399.31
768	6135	6136	0.393966	14.1343
769	6135	6136	0	0
770	6135	6136	0	0
771	6135	6136	0.372779	13.3742
772	6135	6136	0	0
773	6135	6136	0	0
774	6135	6136	0	0
775	6135	6136	0	0
776	6135	6136	0	0
777	6135	6136	0	0
778	6135	6136	0	0
779	6135	6136	0	0
780	6135	6136	8.09888e-05	0.00290564
781	6135	6136	0.00984642	0.35326
782	6135	6136	0	0
783	6135	6136	0	0
784	6135	6136	0	0
785	6135	6136	0	0
786	6135	6136	47.6139	1708.24
787	6135	6136	0	0
788	6135	6136	0	0
789	6135	6136	0	0
790	6135	6136	0	0
791	6135	6136	0	0
792	6135	6136	0	0
793	6126	6127	0	0
794	6135	6136	0	0
795	6135	6136	0	0
796	6135	6136	2.06825	74.2027
797	6135	6136	0	0
798	6135	6136	0	0
799	6135	6136	0	0
800	6135	6136	0	0
801	6135	6136	0	0
802	6132	6133	0	0
803	6135	6136	0	0
804	6135	6136	0	0
805	6126	6127	0	0
806	6135	6136	2.05544	73.7431
807	6135	6136	3.75146	134.591
808	6135	6136	5.3997	193.725
809	6135	6136	12.7778	458.428
810	6135	6136	0	0
811	6135	6136	0	0
812	6135	6136	0	0
813	6135	6136	0	0
814	6135	6136	0	0
815	6135	6136	0	0
816	6135	6136	0	0
817	6135	6136	0	0
818	6135	6136	23.8453	855.497
819	6135	6136	0	0
820	6135	6136	0	0
821	6135	6136	0	0
822	6135	6136	0	0
823	6135	6136	0	0
824	6135	6136	0	0
825	6135	6136	11.7873	422.894
826	6135	6136	10.3458	371.177
827	6135	6136	0	0
828	6135	6136	7868.76	282308
829	6135	6136	0	0
830	6135	6136	0	0
831	6135	6136	0	0
832	6135	6136	9.24191	331.573
833	6135	6136	0	0
834	6135	6136	12.9815	465.737
835	6135	6136	0	0
836	6135	6136	0	0
837	6135	6136	0	0
838	6132	6133	0	0
839	6135	6136	17.6651	633.772
840	6135	6136	6.08442	218.291
841	6135	6136	0	0
842	6135	6136	0	0
843	6135	6136	28.2163	1012.32
844	6135	6136	6.53527	234.466
845	6135	6136	0	0
846	6135	6136	132.956	4770.06
847	6135	6136	0	0
848	6135	6136	0	0
849	6135	6136	5.57817	200.128
850	6132	6133	0	0
851	6135	6136	0	0
852	6135	6136	0	0
853	6129	6130	0	0
854	6126	6127	0	0
855	6126	6127	0	0
856	6126	6127	0	0
857	6126	6127	0	0
858	6126	6127	0	0
859	6126	6127	0	0
860	6126	6127	0	0
861	6126	6127	0	0
862	6126	6127	0	0
863	6126	6127	0	0
864	6126	6127	0	0
865	6126	6127	0	0
866	6126	6127	0	0
867	6126	6127	0	0
868	6126	6127	0	0
869	6126	6127	0	0
870	6126	6127	0	0
871	6126	6127	0	0
872	6126	6127	0	0
873	6126	6127	0	0
874	6126	6127	0	0
875	6126	6127	0	0
876	6129	6130	0	0
877	6126	6127	0	0
878	6126	6127	0	0
879	6126	6127	0	0
880	6126	6127	0	0
881	6126	6127	0	0
882	6126	6127	0	0
883	6126	6127	0	0
884	6126	6127	0	0
885	6126	6127	0	0
886	6126	6127	0	0
887	6126	6127	0	0
888	6126	6127	0	0
889	6126	6127	0	0
890	6126	6127	0	0
891	6126	6127	0	0
892	6126	6127	0	0
893	6135	6136	0	0
894	6135	6136	0	0
895	6135	6136	0	0
896	6135	6136	0	0
897	6135	6136	15.4117	552.926
898	6135	6136	8.80952	316.059
899	6135	6136	20.5661	737.85
900	6135	6136	1.11674	40.0652
901	6135	6136	0	0
902	6135	6136	0	0
903	6132	6133	0	0
